,id,title,popularity,release_date
7103,14444,The Rugrats Movie,19.479,1998-11-20
7104,841,Dune,64.613,1984-12-14
7105,891699,Silent Night,26.328,2023-11-30
7106,11431,Fever Pitch,13.942,2005-04-06
7107,7942,Run Fatboy Run,9.674,2007-09-06
7108,2114,Final Fantasy: The Spirits Within,16.577,2001-07-02
7109,338947,Hellraiser,25.661,2022-09-28
7110,279690,He Never Died,12.368,2015-12-18
7111,9725,Friday the 13th Part 2,25.531,1981-05-01
7112,9621,Elizabethtown,14.701,2005-10-14
7113,2637,The Mothman Prophecies,17.264,2002-01-25
7114,133931,Zambezia,18.431,2012-06-05
7115,75638,Red Lights,15.415,2012-03-02
7116,6341,Blue Thunder,16.389,1983-02-05
7117,774741,Diary of a Wimpy Kid,17.876,2021-12-02
7118,85872,Le Chef,8.845,2012-03-07
7119,54004,Passport to Paris,10.27,1999-11-09
7120,11418,National Lampoon's European Vacation,18.305,1985-07-25
7121,2662,House of 1000 Corpses,18.255,2003-04-11
7122,219572,Police Story: Lockdown,17.197,2013-12-24
7123,218836,Planes: Fire & Rescue,19.306,2014-07-17
7124,19164,The Land Before Time IV: Journey Through the Mists,12.673,1996-11-01
7125,11896,Throw Momma from the Train,15.475,1987-12-11
7126,11017,Billy Madison,19.147,1995-02-10
7127,9541,Jersey Girl,16.941,2004-03-25
7128,6278,Reign of Fire,15.74,2002-07-09
7129,195589,Neighbors,27.137,2014-05-08
7130,50479,Avalon High,11.462,2011-01-28
7131,41479,The Joneses,12.754,2010-04-16
7132,694234,Under the Riccione Sun,11.665,2020-07-01
7133,228967,The Interview,41.013,2014-12-25
7134,227300,Stretch,8.986,2014-10-14
7135,674607,The Decline,8.757,2020-02-27
7136,449562,The Hustle,24.076,2019-05-09
7137,64686,47 Ronin,30.581,2013-12-06
7138,59962,This Means War,23.431,2012-02-14
7139,13926,Red's Dream,9.291,1987-08-17
7140,12538,Senseless,12.259,1998-02-20
7141,487297,What Men Want,29.107,2019-02-08
7142,227159,Horrible Bosses 2,36.623,2014-11-12
7143,11683,Land of the Dead,25.987,2005-06-18
7144,8090,Untraceable,15.892,2008-01-22
7145,750253,My Son,14.185,2021-09-23
7146,87826,Here Comes the Boom,16.912,2012-10-10
7147,37710,The Tourist,25.52,2010-12-08
7148,760926,Gold,19.24,2022-01-13
7149,459910,Braven,22.091,2018-02-01
7150,46529,I Am Number Four,27.585,2011-02-18
7151,11699,Bad Lieutenant: Port of Call - New Orleans,14.133,2009-09-11
7152,395990,Death Wish,29.426,2018-03-02
7153,11357,Halloween 4: The Return of Michael Myers,19.82,1988-10-21
7154,11164,D2: The Mighty Ducks,18.009,1994-03-25
7155,157851,Maps to the Stars,11.25,2014-05-21
7156,69668,Dream House,14.129,2011-09-29
7157,11931,In Her Shoes,15.56,2005-10-07
7158,9899,The Producers,14.56,2005-12-25
7159,9457,Deep Rising,20.082,1998-01-30
7160,43930,"Tomorrow, When the War Began",12.988,2010-08-08
7161,9573,Blood Work,11.96,2002-08-09
7162,8688,Snake Eyes,17.58,1998-08-07
7163,455236,Accident Man,25.079,2018-02-06
7164,14061,The Edge of Love,11.488,2008-06-20
7165,4477,The Devil's Own,17.365,1997-03-13
7166,309886,Blood Father,14.986,2016-08-11
7167,197796,Beauty and the Beast,28.313,2014-02-12
7168,20701,Tales from the Darkside: The Movie,10.395,1990-05-03
7169,27274,Frankenhooker,10.87,1990-06-01
7170,585759,The Coldest Game,8.814,2019-11-08
7171,335778,Risen,15.283,2016-02-18
7172,87496,The Company You Keep,13.538,2012-12-20
7173,85373,StreetDance 2,12.25,2012-03-30
7174,390061,Mark Felt: The Man Who Brought Down the White House,20.712,2017-09-28
7175,258363,Desierto,12.578,2015-04-12
7176,89185,Radio Rebel,13.166,2012-06-09
7177,21845,Rookie of the Year,9.748,1993-07-07
7178,6552,Idle Hands,13.184,1999-04-30
7179,5689,The Blue Lagoon,40.189,1980-07-05
7180,660982,American Pie Presents: Girls' Rules,62.893,2020-10-06
7181,326285,American Pastoral,13.374,2016-10-20
7182,81390,A Lonely Place to Die,13.077,2011-04-09
7183,1634,Free Willy,25.683,1993-07-16
7184,55846,Blitz,26.371,2011-05-20
7185,11025,New York Minute,13.987,2004-05-07
7186,419831,I Kill Giants,15.007,2017-11-15
7187,157825,White Bird in a Blizzard,12.387,2014-08-14
7188,1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,21.16,1991-03-22
7189,178915,Welcome Mr. President!,5.762,2013-03-21
7190,18781,The Haunting in Connecticut,12.817,2009-03-27
7191,14709,Varsity Blues,16.434,1999-01-15
7192,11917,Saw V,30.527,2008-10-23
7193,10632,The Hunted,25.742,2003-03-11
7194,698,Moonraker,27.118,1979-06-26
7195,489243,The Hummingbird Project,14.535,2019-03-15
7196,22327,Youth in Revolt,9.227,2009-09-11
7197,1688,Conquest of the Planet of the Apes,20.159,1972-06-29
7198,9545,Sniper,22.555,1993-01-29
7199,692,Pink Flamingos,20.276,1972-03-17
7200,296,Terminator 3: Rise of the Machines,39.8,2003-07-02
7201,454294,The Kid Who Would Be King,14.176,2019-01-16
7202,324807,A Bigger Splash,13.706,2015-11-26
7203,209247,The Art of the Steal,13.975,2013-09-20
7204,152792,Devil's Knot,10.799,2013-05-09
7205,13969,First Daughter,19.722,2004-09-24
7206,12145,Fierce Creatures,12.342,1997-01-23
7207,9641,Cheaper by the Dozen 2,19.263,2005-12-21
7208,9039,Trapped,12.106,2002-09-20
7209,8978,Assault on Precinct 13,16.03,2005-01-19
7210,663,Saw IV,31.062,2007-10-25
7211,531509,Otherhood,10.783,2019-08-13
7212,391714,On Chesil Beach,10.426,2018-01-19
7213,369894,Wakefield,9.222,2017-05-19
7214,77930,Magic Mike,19.864,2012-06-28
7215,61717,Wendy Wu: Homecoming Warrior,13.958,2006-06-16
7216,45658,Everything Must Go,10.137,2011-05-13
7217,9889,Shallow Hal,32.291,2001-11-01
7218,8916,Antz,33.137,1998-10-02
7219,399790,Churchill,11.31,2017-05-25
7220,136418,Hummingbird,28.515,2013-05-07
7221,59570,Escort in Love,10.036,2011-03-18
7222,20235,Belle's Magical World,18.975,1998-02-16
7223,10589,After the Sunset,14.881,2004-11-12
7224,748230,Salem's Lot,49.731,2024-10-03
7225,530382,In the Shadow of the Moon,17.507,2019-09-27
7226,11355,Never Been Kissed,20.13,1999-04-09
7227,7007,Rising Sun,15.372,1993-07-30
7228,848791,The Stranger,16.919,2022-10-06
7229,399031,Happy End,12.049,2017-06-21
7230,264999,Magic Mike XXL,14.609,2015-07-01
7231,65759,Happy Feet Two,22.082,2011-11-17
7232,10929,Willard,10.201,2003-03-14
7233,8078,Alien Resurrection,38.223,1997-11-12
7234,102362,Dead Man Down,15.82,2013-03-08
7235,11234,The Omega Man,10.704,1971-08-01
7236,10070,Feast,12.85,2005-10-14
7237,9257,S.W.A.T.,35.755,2003-08-08
7238,1685,Beneath the Planet of the Apes,22.94,1970-04-23
7239,492353,Put Grandma in the Freezer,6.819,2018-03-15
7240,242022,The Inbetweeners 2,9.118,2014-08-06
7241,184345,A Haunted House 2,47.015,2014-04-17
7242,31578,Body Bags,10.344,1993-08-08
7243,12593,Fritz the Cat,15.591,1972-04-12
7244,10972,Session 9,25.153,2001-08-10
7245,1032950,Hellhole,14.403,2022-10-26
7246,668195,Ultras,17.116,2020-03-09
7247,419479,The Babysitter,24.372,2017-10-13
7248,13499,"Yours, Mine & Ours",13.612,2005-11-23
7249,11983,Proof of Life,15.751,2000-12-08
7250,8247,Jumper,24.691,2008-02-13
7251,823625,Blacklight,29.996,2022-02-10
7252,516632,The Empty Man,37.597,2020-10-22
7253,98567,Chinese Zodiac,20.594,2012-12-20
7254,72545,Journey 2: The Mysterious Island,40.84,2012-01-19
7255,58431,Pride and Prejudice and Zombies,23.414,2016-02-04
7256,19004,The Land Before Time III: The Time of the Great Giving,10.466,1995-03-16
7257,473149,Traffik,16.626,2018-04-20
7258,306943,The Outcasts,13.633,2017-04-14
7259,11415,House,14.418,1985-12-06
7260,11353,Bowfinger,15.739,1999-08-12
7261,11351,Jeepers Creepers 2,36.688,2003-08-08
7262,400106,Bright,16.493,2017-12-22
7263,114750,Dear White People,9.092,2014-10-17
7264,411143,Tau,12.422,2018-06-29
7265,126889,Alien: Covenant,57.043,2017-05-09
7266,14819,Heavyweights,12.446,1995-02-17
7267,12262,The Hills Have Eyes,14.831,1977-07-22
7268,7484,Open Season,33.934,2006-09-27
7269,341006,The Belko Experiment,21.554,2016-03-17
7270,340481,The Unknown Girl,6.952,2016-10-05
7271,299054,Expend4bles,115.648,2023-09-15
7272,77951,Walking with Dinosaurs,18.24,2013-12-18
7273,49520,The Change-Up,23.331,2011-08-05
7274,38543,Ironclad,17.629,2011-03-03
7275,13387,Transporter 3,33.035,2008-11-26
7276,9280,Femme Fatale,12.521,2002-04-30
7277,286565,Paper Towns,16.15,2015-06-18
7278,10836,Dagon,12.609,2001-10-12
7279,1809,The Rules of Attraction,13.952,2002-10-11
7280,13757,Melody Time,12.042,1948-05-27
7281,331,Jurassic Park III,2.058,2001-07-18
7282,582596,The Wrong Missy,18.987,2020-05-13
7283,516850,The Mermaid: Lake of the Dead,11.179,2018-07-12
7284,509585,7500,11.394,2019-12-26
7285,11286,The Cannonball Run,17.093,1981-06-19
7286,10202,Bedtime Stories,30.685,2008-12-24
7287,2768,American Gigolo,20.927,1980-02-01
7288,446807,The Girl in the Spider's Web,16.29,2018-10-25
7289,225565,That Awkward Moment,14.195,2014-01-29
7290,13673,Christmas with the Kranks,21.435,2004-11-24
7291,11557,St. Elmo's Fire,12.651,1985-06-28
7292,10489,Cujo,21.637,1983-08-10
7293,10065,The Amityville Horror,23.596,2005-04-14
7294,426814,The Domestics,14.611,2018-06-28
7295,272548,Moonwalkers,7.959,2015-03-14
7296,8592,Dick Tracy,14.044,1990-04-05
7297,5971,We're No Angels,15.606,1989-06-02
7298,539972,Kraven the Hunter,1682.267,2024-12-11
7299,518158,Leprechaun Returns,17.468,2018-12-11
7300,59968,Our Idiot Brother,10.72,2011-08-26
7301,10739,Anything Else,25.181,2003-08-27
7302,34806,The Back-Up Plan,17.403,2010-04-23
7303,12707,Orca,18.146,1977-07-22
7304,11707,Tightrope,9.707,1984-08-17
7305,9103,The Quest,16.778,1996-04-19
7306,464737,The End?,6.048,2017-08-14
7307,454293,Night School,19.565,2018-09-27
7308,109443,Anchorman 2: The Legend Continues,26.594,2013-12-18
7309,47533,Scooby-Doo! Curse of the Lake Monster,21.3,2010-10-16
7310,20187,The Eiger Sanction,13.368,1975-05-21
7311,13532,Fanboys,15.184,2009-02-06
7312,11892,Murder by Numbers,15.279,2002-04-19
7313,10025,Just My Luck,23.188,2006-05-12
7314,387592,Early Man,16.447,2018-01-26
7315,18360,Night at the Museum: Battle of the Smithsonian,33.661,2009-05-20
7316,13595,Airheads,15.125,1994-08-05
7317,13455,Push,20.589,2009-02-04
7318,9594,Double Impact,27.928,1991-07-31
7319,9506,Anger Management,27.453,2003-04-11
7320,532671,The Prodigy,17.573,2019-02-06
7321,18519,Free Willy 3: The Rescue,14.497,1997-08-06
7322,13492,Frontier(s),8.409,2007-07-01
7323,11384,The Hard Way,11.505,1991-03-08
7324,1852,World Trade Center,19.265,2006-08-09
7325,157820,Mood Indigo,8.323,2013-01-10
7326,109418,Grown Ups 2,65.519,2013-07-11
7327,590995,The Craft: Legacy,23.94,2020-10-28
7328,403587,Return,6.852,1985-10-31
7329,333381,Return to Sender,25.713,2015-05-31
7330,17927,Fired Up!,24.295,2009-02-20
7331,10832,Them,8.914,2006-07-19
7332,10781,The Texas Chainsaw Massacre: The Beginning,26.895,2006-10-05
7333,10345,K-9,15.897,1989-04-28
7334,6963,The Weather Man,13.09,2005-10-20
7335,4722,Body Snatchers,10.847,1993-06-09
7336,1051896,Arcadian,276.068,2024-04-12
7337,97370,Under the Skin,21.621,2014-03-14
7338,23049,My Life in Ruins,10.674,2009-06-05
7339,63493,The Ledge,10.228,2011-05-06
7340,47971,xXx: Return of Xander Cage,58.416,2017-01-13
7341,65086,The Woman in Black,20.024,2012-02-03
7342,428045,Iron Mask,26.384,2019-08-16
7343,49013,Cars 2,74.46,2011-06-11
7344,1620,Hitman,34.651,2007-11-21
7345,937249,57 Seconds,29.011,2023-09-29
7346,487680,The Kitchen,15.286,2019-08-08
7347,268896,Pacific Rim: Uprising,47.843,2018-03-21
7348,218784,Freaks of Nature,11.672,2015-10-30
7349,4599,Raising Helen,16.614,2004-05-27
7350,2269,Day Watch,9.583,2006-01-01
7351,299847,Happily Mixed Up,7.111,2014-10-30
7352,15577,Crossing Over,14.63,2009-02-10
7353,13220,Splinter,11.535,2008-10-31
7354,10185,The Midnight Meat Train,21.127,2008-08-07
7355,606876,Rifkin’s Festival,10.162,2020-10-01
7356,335796,Ouija: Origin of Evil,23.367,2016-10-20
7357,93837,So Undercover,13.155,2012-12-06
7358,611213,The Prom,10.174,2020-12-02
7359,258284,Every Secret Thing,12.369,2014-04-20
7360,12412,Miracle at St. Anna,14.197,2008-09-15
7361,10468,28 Days,17.574,2000-04-06
7362,15417,Every Which Way but Loose,14.789,1978-12-16
7363,6038,Shanghai Knights,19.434,2003-02-06
7364,5516,The Ladykillers,14.408,2004-03-25
7365,2058,Addicted to Love,11.77,1997-05-23
7366,507441,Sea Fever,12.816,2020-03-06
7367,272435,Gemma Bovery,10.136,2014-09-10
7368,31359,Would I Lie to You? 2,7.529,2001-02-07
7369,19959,Surrogates,27.653,2009-09-24
7370,15648,The Perfect Man,14.672,2005-06-17
7371,930600,The Deliverance,41.815,2024-08-16
7372,643532,The Card Counter,16.081,2021-09-03
7373,340382,Attack on Titan II: End of the World,28.578,2015-09-01
7374,14362,Out for Justice,16.036,1991-04-12
7375,9293,John Tucker Must Die,38.693,2006-07-27
7376,1273,TMNT,22.598,2007-03-23
7377,531309,Brightburn,25.845,2019-05-09
7378,8067,A Life Less Ordinary,8.903,1997-10-24
7379,613080,Once Upon a Time in Bethlehem,6.861,2019-12-12
7380,417644,CHiPS,17.106,2017-03-23
7381,301875,Equals,12.635,2015-07-15
7382,115782,Jobs,14.266,2013-08-15
7383,12526,Bug,14.482,2007-02-21
7384,10796,The One,23.589,2001-11-02
7385,283378,Fallen,21.068,2016-11-10
7386,22172,Street Trash,9.278,1987-02-22
7387,1656,The Legend of Zorro,29.148,2005-10-24
7388,955,Mission: Impossible II,29.658,2000-05-24
7389,408648,Batman and Harley Quinn,14.22,2017-08-14
7390,740460,The Wannabes,7.105,2022-02-09
7391,244264,Laggies,14.195,2014-09-25
7392,182127,Ip Man: The Final Fight,1.924,2013-03-22
7393,10425,The Death and Life of Bobby Z,14.872,2007-07-23
7394,425505,Kin,30.212,2018-08-29
7395,354110,Forsaken,15.593,2015-09-16
7396,10869,Herbie Rides Again,15.706,1974-02-12
7397,319341,Daddy or Mommy,6.165,2015-02-04
7398,51447,Trophy Wife,9.369,2010-11-10
7399,25602,Ninja,20.028,2010-03-15
7400,12157,Green Card,12.876,1990-12-23
7401,9874,Cobra,26.445,1986-01-01
7402,6076,Rabbit Without Ears,8.002,2007-12-01
7403,872709,Smoking Causes Coughing,9.274,2022-11-30
7404,739990,Nightbooks,15.015,2021-09-15
7405,399796,Life of the Party,18.014,2018-05-10
7406,339792,David Brent: Life on the Road,8.254,2016-08-19
7407,23830,Last Night,10.175,2010-11-05
7408,21788,Trouble at Timpetill,10.101,2008-12-17
7409,10407,Housesitter,11.422,1992-06-12
7410,13944,Passengers,16.447,2008-09-26
7411,13927,Tin Toy,9.864,1988-08-01
7412,12180,Star Wars: The Clone Wars,16.761,2008-08-05
7413,438347,Wedding Unplanned,8.905,2017-04-26
7414,336004,Heist,14.583,2015-11-13
7415,274855,Geostorm,39.715,2017-10-12
7416,382593,Divorce French Style,8.988,2016-12-07
7417,27022,The Sorcerer's Apprentice,29.861,2010-07-13
7418,10153,Sphere,18.544,1998-02-13
7419,569814,Rebels,7.583,2019-01-17
7420,507143,Candy Jar,14.731,2018-04-27
7421,442062,Goosebumps 2: Haunted Halloween,27.206,2018-10-11
7422,415132,Ares,6.15,2016-11-23
7423,317744,Careful What You Wish For,10.937,2015-05-06
7424,13973,Choke,9.576,2008-09-26
7425,11323,The Informant!,13.721,2009-09-18
7426,10013,Peggy Sue Got Married,13.175,1986-10-10
7427,593402,Tolo Tolo,7.107,2020-01-01
7428,158990,Wrong Cops,8.77,2013-12-18
7429,77944,The Worst Week of My Life,4.469,2011-10-27
7430,53182,300: Rise of an Empire,45.067,2014-03-05
7431,13186,Wrong Turn 2: Dead End,55.857,2007-08-25
7432,8675,Orgazmo,11.411,1998-07-02
7433,474764,The Lodge,20.347,2020-01-16
7434,427900,Home Again,15.559,2017-09-07
7435,254904,The November Man,17.572,2014-08-27
7436,1613,The 51st State,12.482,2001-12-07
7437,424121,Apostle,20.388,2018-09-21
7438,278774,Zapped,13.087,2014-06-27
7439,272692,The Possession of Michael King,9.621,2014-08-14
7440,137094,Jack Ryan: Shadow Recruit,24.094,2014-01-15
7441,60672,Crimson Rivers II: Angels of the Apocalypse,14.677,2004-02-18
7442,41664,Fantozzi Retires,8.991,1988-12-22
7443,14240,Maniac Cop,11.413,1988-05-13
7444,1644,The Vanishing,17.766,1993-02-05
7445,609972,Paranormal Activity: Next of Kin,20.336,2021-10-29
7446,208134,Jackass Presents: Bad Grandpa,15.912,2013-10-22
7447,173897,Resident Evil: The Final Chapter,1.389,2016-12-23
7448,25642,Ben 10 Alien Swarm,22.709,2010-03-12
7449,12122,Village of the Damned,17.498,1995-04-28
7450,979924,On the Line,15.024,2022-10-31
7451,296100,The Night Before,16.995,2015-11-20
7452,157834,The Zero Theorem,14.503,2013-09-20
7453,127867,The Brass Teapot,13.766,2012-09-08
7454,9955,Blades of Glory,16.709,2007-03-30
7455,9730,Friday the 13th: The Final Chapter,25.129,1984-04-13
7456,4806,Runaway Bride,19.362,1999-07-30
7457,419704,Ad Astra,14.632,2019-09-17
7458,408439,Hounds of Love,10.028,2016-10-07
7459,192132,Palo Alto,11.524,2013-12-29
7460,152748,Ain't Them Bodies Saints,9.057,2013-07-03
7461,13282,Death Race 2000,16.228,1975-04-30
7462,10068,Nine 1/2 Weeks,25.575,1986-02-09
7463,263341,"Crouching Tiger, Hidden Dragon: Sword of Destiny",16.126,2016-02-18
7464,76544,Man of Tai Chi,13.801,2013-07-04
7465,48171,The Rite,18.347,2011-01-28
7466,28211,Chloe,23.846,2010-02-25
7467,10665,The Strangers,20.497,2008-05-29
7468,4965,Impostor,12.193,2001-12-03
7469,80271,LOL,16.176,2012-02-10
7470,57201,The Lone Ranger,22.148,2013-07-03
7471,934632,Rebel Moon - Part Two: The Scargiver,64.444,2024-04-19
7472,780609,Men,21.047,2022-05-20
7473,753453,V/H/S/94,22.523,2021-09-26
7474,111190,Adore,34.614,2013-04-03
7475,7303,Maid in Manhattan,21.949,2002-12-13
7476,787298,Squared Love,10.619,2021-02-11
7477,284296,Top Five,14.729,2014-12-12
7478,84204,Grabbers,9.251,2012-08-10
7479,70577,Faces in the Crowd,10.779,2011-10-25
7480,14013,BASEketball,15.22,1998-07-28
7481,10641,Autumn in New York,14.779,2000-08-11
7482,10606,The Philadelphia Experiment,16.483,1984-10-05
7483,2057,Original Sin,54.91,2001-05-08
7484,951,Kindergarten Cop,9.587,1990-12-21
7485,295151,Let It Snow,12.26,2019-11-08
7486,51588,Prom,11.897,2011-04-29
7487,8818,Evita,13.482,1996-12-14
7488,843794,JUNG_E,21.008,2023-01-12
7489,134411,Snitch,20.77,2013-02-21
7490,7520,Cocktail,18.821,1988-07-29
7491,190955,Blood Ties,14.057,2013-08-22
7492,121936,Happiness Never Comes Alone,8.918,2012-06-27
7493,84348,V/H/S,14.313,2012-07-28
7494,59108,Tower Heist,31.406,2011-11-02
7495,44603,Hereafter,16.456,2010-10-22
7496,10945,Jumpin' Jack Flash,8.872,1986-10-09
7497,10003,The Saint,19.641,1997-04-03
7498,9642,Asterix and the Vikings,9.497,2006-04-12
7499,9286,Final Destination 3,34.225,2006-02-09
7500,4970,Gothika,17.515,2003-11-21
7501,14636,The Condemned,22.306,2007-04-27
7502,14128,Cinderella II: Dreams Come True,55.441,2002-02-23
7503,10720,Down with Love,13.358,2003-05-08
7504,8989,Harry and the Hendersons,12.517,1987-06-05
7505,278154,Ice Age: Collision Course,42.387,2016-06-23
7506,262504,Allegiant,40.486,2016-03-09
7507,64807,Grudge Match,14.97,2013-12-25
7508,37652,Didier,9.947,1997-01-29
7509,27621,The Cheetah Girls: One World,10.352,2008-08-22
7510,10623,Cradle 2 the Grave,22.819,2003-02-28
7511,410199,ARQ,10.986,2016-09-16
7512,340102,The New Mutants,21.23,2020-04-02
7513,11123,Earthquake,16.201,1974-11-15
7514,10562,Under Suspicion,14.095,2000-08-24
7515,10395,Wolf,17.86,1994-06-17
7516,9610,Conan the Destroyer,20.889,1984-06-29
7517,9395,Above the Law,16.73,1988-04-08
7518,575417,On the Rocks,13.402,2020-10-02
7519,291356,In a Valley of Violence,11.644,2016-10-21
7520,10199,The Tale of Despereaux,21.959,2008-12-18
7521,471014,Wheelman,11.78,2017-10-20
7522,457262,Rip Tide,11.954,2017-10-03
7523,55779,Final Destination 5,37.193,2011-08-12
7524,35056,Date Night,18.243,2010-04-08
7525,15413,Don't Tell Mom the Babysitter's Dead,11.896,1991-06-07
7526,1249,Hollywoodland,12.104,2006-08-31
7527,262841,Monster Trucks,17.555,2016-12-21
7528,10173,Marked for Death,14.106,1990-10-05
7529,708577,Like a Cat on a Highway 2,4.846,2021-08-14
7530,228165,The SpongeBob Movie: Sponge Out of Water,39.846,2015-01-28
7531,10833,Heartbreakers,15.979,2001-03-23
7532,6520,First Knight,20.618,1995-07-07
7533,72358,A Thousand Words,19.332,2012-03-07
7534,9946,End of Days,21.251,1999-11-24
7535,4967,Keeping the Faith,10.48,2000-04-14
7536,858017,I Saw the TV Glow,37.722,2024-05-03
7537,339846,Baywatch,55.915,2017-05-25
7538,280002,The Remaining,37.78,2014-08-25
7539,21972,Like Mike,14.088,2002-07-03
7540,1738,Next,24.698,2007-04-25
7541,576156,The Lovebirds,12.424,2020-05-22
7542,232572,A Walk in the Woods,13.626,2015-09-02
7543,198287,After the Dark,16.05,2013-07-06
7544,166271,Haunter,11.122,2013-10-17
7545,37861,Valhalla Rising,16.858,2009-09-04
7546,331313,Keeping Up with the Joneses,15.522,2016-10-20
7547,192102,3 Days to Kill,21.4,2014-02-14
7548,11979,Queen of the Damned,23.962,2002-02-10
7549,520946,100% Wolf,17.489,2020-06-26
7550,347126,God's Not Dead 2,14.336,2016-04-01
7551,283601,Galveston,10.359,2018-10-10
7552,170354,The Unlikely Prince,6.445,2013-02-09
7553,9637,Scooby-Doo,37.896,2002-06-14
7554,2665,Airplane II: The Sequel,20.507,1982-12-10
7555,370978,Kiki: Love to Love,8.177,2016-04-01
7556,295830,Attack on Titan,28.72,2015-08-01
7557,201086,Cuban Fury,6.624,2014-02-14
7558,60803,The Suite Life Movie,10.09,2011-03-25
7559,14817,Good Burger,18.097,1997-07-25
7560,667216,Infinity Pool,21.704,2023-01-27
7561,11228,Daylight,16.973,1996-12-06
7562,9029,What Happens in Vegas,21.669,2008-05-07
7563,848538,Argylle,38.113,2024-01-31
7564,261392,American Ultra,15.593,2015-08-19
7565,37786,Sex and the City 2,30.684,2010-05-26
7566,13937,Raising Cain,11.327,1992-08-07
7567,13243,Meet Bill,12.582,2007-09-07
7568,7288,Duplex,13.216,2003-09-26
7569,62213,Dark Shadows,24.499,2012-05-09
7570,616820,Halloween Ends,31.885,2022-10-12
7571,315837,Ghost in the Shell,28.343,2017-03-29
7572,11077,Problem Child,23.47,1990-07-27
7573,8873,Wayne's World 2,13.323,1993-12-10
7574,88751,Journey to the Center of the Earth,29.052,2008-07-10
7575,38073,Going the Distance,13.481,2010-08-27
7576,20106,Mais qui a tué Pamela Rose ?,6.186,2003-06-04
7577,426543,The Nutcracker and the Four Realms,25.132,2018-10-26
7578,404733,Overdrive,19.391,2017-06-16
7579,296360,Love & Friendship,9.16,2016-05-26
7580,44040,Devil,21.442,2010-09-16
7581,39210,Somewhere,17.331,2010-09-03
7582,10442,So I Married an Axe Murderer,14.927,1993-07-30
7583,6068,Six Days Seven Nights,18.925,1998-06-12
7584,8409,A Man Apart,21.89,2003-04-04
7585,578908,Bad Trip,13.385,2021-03-26
7586,33518,Alligator,13.66,1980-07-02
7587,9397,Evolution,24.797,2001-06-08
7588,567970,Lost Girls,14.586,2020-01-28
7589,141052,Justice League,62.182,2017-11-15
7590,14043,Nancy Drew,11.789,2007-06-15
7591,13975,In the Electric Mist,13.878,2009-04-15
7592,13252,Cleaner,20.131,2007-09-11
7593,11052,Yu-Gi-Oh! The Movie,20.416,2004-08-13
7594,11024,Scooby-Doo 2: Monsters Unleashed,19.063,2004-03-24
7595,830788,The Invitation,26.074,2022-08-24
7596,490445,Dumped,7.631,2018-04-18
7597,395814,Rememory,9.956,2017-09-08
7598,10908,Inferno,23.496,1999-09-25
7599,9546,Ricochet,9.242,1991-10-04
7600,539181,Relic,14.521,2020-07-03
7601,12110,Dracula: Dead and Loving It,20.204,1995-12-22
7602,829051,About My Father,12.591,2023-05-25
7603,417643,In Darkness,13.872,2018-05-25
7604,33909,Wall Street: Money Never Sleeps,16.404,2010-09-20
7605,10157,Police Academy 2: Their First Assignment,24.271,1985-03-28
7606,10128,Alien Nation,9.284,1988-10-07
7607,451955,Double Lover,15.914,2017-05-26
7608,207932,Inferno,26.311,2016-10-13
7609,60304,Hansel & Gretel: Witch Hunters,45.248,2013-01-17
7610,15092,Crank: High Voltage,35.95,2009-04-16
7611,545237,The Nest,10.556,2020-05-08
7612,492355,Just Believe,5.233,2018-03-29
7613,11932,Bride of Chucky,28.18,1998-10-15
7614,5852,Angel Eyes,12.703,2001-05-18
7615,4482,French Twist,9.954,1995-01-18
7616,2268,The Golden Compass,31.403,2007-12-04
7617,928381,Restless,16.28,2022-02-25
7618,318922,Kill Your Friends,12.675,2015-11-06
7619,14400,The Heir Apparent: Largo Winch,15.311,2008-12-17
7620,76640,The Last Stand,20.771,2013-01-12
7621,10516,The Gendarme and the Creatures from Outer Space,11.164,1979-01-31
7622,440918,Teen Spirit,11.686,2019-04-12
7623,342521,Keanu,13.723,2016-04-29
7624,290999,Wyrmwood: Road of the Dead,9.298,2014-09-19
7625,168138,The Last Days,8.937,2013-03-27
7626,9298,Ali G Indahouse,15.967,2002-03-21
7627,4961,Mimic,16.166,1997-08-22
7628,50204,Burke & Hare,11.851,2010-10-29
7629,29425,The Crazies,9.346,1973-03-16
7630,18890,We're Back! A Dinosaur's Story,13.785,1993-11-24
7631,9085,Harlem Nights,11.752,1989-11-17
7632,25769,Carriers,43.135,2009-09-04
7633,10137,Stuart Little,36.028,1999-12-17
7634,9268,Eraser,24.53,1996-06-21
7635,458305,Vivarium,19.558,2019-09-07
7636,1636,Bedazzled,22.828,2000-10-19
7637,849,Krull,13.988,1983-07-29
7638,534,Terminator Salvation,35.204,2009-05-20
7639,718400,The Vanished,15.691,2020-08-21
7640,9208,Broken Arrow,21.964,1996-02-09
7641,534,Terminator Salvation,35.204,2009-05-20
7642,35791,Resident Evil: Afterlife,1.384,2010-09-09
7643,30974,High Lane,11.018,2009-06-24
7644,6217,Cat People,16.343,1982-04-02
7645,316023,Mike and Dave Need Wedding Dates,15.606,2016-07-07
7646,106021,Erased,21.17,2012-08-23
7647,9415,Murder at 1600,18.008,1997-04-18
7648,15657,Tarzan II,24.055,2005-06-13
7649,10396,Tequila Sunrise,16.43,1988-12-02
7650,10093,The Return,10.547,2006-11-10
7651,901385,Significant Other,16.355,2022-10-06
